mun_noti,mun_infe,notifications,latitude_noti,longitude_noti,nome_noti,latitude_infe,longitude_infe,nome_infe
150010,150840,1,-1.72183,-48.8788,Abaetetuba,-7.0983,-49.9437,Xinguara
150010,160010,4,-1.72183,-48.8788,Abaetetuba,2.05267,-50.7957,Amapá
150010,160020,1,-1.72183,-48.8788,Abaetetuba,2.50475,-50.9512,Calçoene
150010,160030,6,-1.72183,-48.8788,Abaetetuba,0.034934,-51.0694,Macapá
150010,160040,1,-1.72183,-48.8788,Abaetetuba,-0.11336,-51.2891,Mazagão
150010,160050,7,-1.72183,-48.8788,Abaetetuba,3.84074,-51.8331,Oiapoque
150010,210197,4,-1.72183,-48.8788,Abaetetuba,-1.77614,-46.3002,Boa Vista do Gurupi
150010,210300,1,-1.72183,-48.8788,Abaetetuba,-4.86505,-43.3617,Caxias
150013,110013,1,-4.95333,-48.3933,Abel Figueiredo,-9.44363,-61.9818,Machadinho D'Oeste
150013,150013,11,-4.95333,-48.3933,Abel Figueiredo,-4.95333,-48.3933,Abel Figueiredo
150013,150060,2,-4.95333,-48.3933,Abel Figueiredo,-3.20407,-52.21,Altamira
150013,150085,2,-4.95333,-48.3933,Abel Figueiredo,-3.46985,-51.2003,Anapu
150013,150157,1,-4.95333,-48.3933,Abel Figueiredo,-5.0424,-48.6047,Bom Jesus do Tocantins
150013,150178,1,-4.95333,-48.3933,Abel Figueiredo,-3.77191,-49.5735,Breu Branco
150013,150309,3,-4.95333,-48.3933,Abel Figueiredo,-3.84338,-49.0974,Goianésia do Pará
150013,150360,1,-4.95333,-48.3933,Abel Figueiredo,-4.2667,-55.9926,Itaituba
150013,150370,2,-4.95333,-48.3933,Abel Figueiredo,-5.13272,-49.3358,Itupiranga
150013,150497,5,-4.95333,-48.3933,Abel Figueiredo,-4.91622,-49.0822,Nova Ipixuna
150013,150506,8,-4.95333,-48.3933,Abel Figueiredo,-4.24749,-49.9499,Novo Repartimento
150013,150548,2,-4.95333,-48.3933,Abel Figueiredo,-3.83542,-50.6399,Pacajá
150013,150618,3,-4.95333,-48.3933,Abel Figueiredo,-4.77793,-48.067,Rondon do Pará
150013,150795,1,-4.95333,-48.3933,Abel Figueiredo,-2.94584,-48.9489,Tailândia
150013,160030,1,-4.95333,-48.3933,Abel Figueiredo,0.034934,-51.0694,Macapá
150013,160050,2,-4.95333,-48.3933,Abel Figueiredo,3.84074,-51.8331,Oiapoque
150020,130240,1,-1.95383,-48.1985,Acará,-7.26413,-64.7948,Lábrea
150020,150020,28,-1.95383,-48.1985,Acará,-1.95383,-48.1985,Acará
150020,150070,1,-1.95383,-48.1985,Acará,-0.996811,-49.9354,Anajás
150020,150080,2,-1.95383,-48.1985,Acará,-1.36391,-48.3743,Ananindeua
150020,150110,2,-1.95383,-48.1985,Acará,-1.90057,-50.1987,Bagre
150020,150290,1,-1.95383,-48.1985,Acará,-0.733214,-47.8515,Curuçá
150020,150345,1,-1.95383,-48.1985,Acará,-2.55992,-47.5059,Ipixuna do Pará
150020,150460,1,-1.95383,-48.1985,Acará,-2.5831,-49.5042,Mocajuba
150020,150470,2,-1.95383,-48.1985,Acará,-1.88993,-48.7668,Moju
150020,150520,1,-1.95383,-48.1985,Acará,-2.00358,-49.8628,Oeiras do Pará
150020,150548,1,-1.95383,-48.1985,Acará,-3.83542,-50.6399,Pacajá
150020,150795,5,-1.95383,-48.1985,Acará,-2.94584,-48.9489,Tailândia
150020,150810,1,-1.95383,-48.1985,Acará,-3.7657,-49.6773,Tucuruí
150030,150010,1,-0.154874,-50.3861,Afuá,-1.72183,-48.8788,Abaetetuba
150030,150030,14257,-0.154874,-50.3861,Afuá,-0.154874,-50.3861,Afuá
150030,150070,7915,-0.154874,-50.3861,Afuá,-0.996811,-49.9354,Anajás
150030,150080,1,-0.154874,-50.3861,Afuá,-1.36391,-48.3743,Ananindeua
150030,150110,1,-0.154874,-50.3861,Afuá,-1.90057,-50.1987,Bagre
150030,150140,3,-0.154874,-50.3861,Afuá,-1.4554,-48.4898,Belém
150030,150160,1,-0.154874,-50.3861,Afuá,-1.36745,-47.3066,Bonito
150030,150180,879,-0.154874,-50.3861,Afuá,-1.68036,-50.4791,Breves
150030,150210,2,-0.154874,-50.3861,Afuá,-2.24295,-49.4979,Cametá
150030,150240,1,-0.154874,-50.3861,Afuá,-1.29797,-47.9167,Castanhal
150030,150250,1701,-0.154874,-50.3861,Afuá,-0.164154,-49.987,Chaves
150030,150330,1,-0.154874,-50.3861,Afuá,-1.97533,-48.9575,Igarapé-Miri
150030,150360,1,-0.154874,-50.3861,Afuá,-4.2667,-55.9926,Itaituba
150030,150450,1,-0.154874,-50.3861,Afuá,-1.8032,-50.7149,Melgaço
150030,150570,3,-0.154874,-50.3861,Afuá,-1.39587,-48.8661,Ponta de Pedras
150030,150670,1,-0.154874,-50.3861,Afuá,-9.3281,-50.35,Santana do Araguaia
150030,150780,1,-0.154874,-50.3861,Afuá,-4.31242,-51.5764,Senador José Porfírio
150030,160010,5,-0.154874,-50.3861,Afuá,2.05267,-50.7957,Amapá
150030,160020,6,-0.154874,-50.3861,Afuá,2.50475,-50.9512,Calçoene
150030,160023,1,-0.154874,-50.3861,Afuá,0.857256,-51.1795,Ferreira Gomes
150030,160030,90,-0.154874,-50.3861,Afuá,0.034934,-51.0694,Macapá
150030,160040,8,-0.154874,-50.3861,Afuá,-0.11336,-51.2891,Mazagão
150030,160050,21,-0.154874,-50.3861,Afuá,3.84074,-51.8331,Oiapoque
150030,160053,5,-0.154874,-50.3861,Afuá,0.71243,-51.4155,Porto Grande
150030,160060,8,-0.154874,-50.3861,Afuá,-0.045434,-51.1729,Santana
150030,160070,2,-0.154874,-50.3861,Afuá,1.50652,-50.9087,Tartarugalzinho
150034,150034,7,-6.79053,-50.4791,Água Azul do Norte,-6.79053,-50.4791,Água Azul do Norte
150034,150309,1,-6.79053,-50.4791,Água Azul do Norte,-3.84338,-49.0974,Goianésia do Pará
150034,150370,2,-6.79053,-50.4791,Água Azul do Norte,-5.13272,-49.3358,Itupiranga
150034,150380,3,-6.79053,-50.4791,Água Azul do Norte,-4.44617,-49.1153,Jacundá
150034,150420,3,-6.79053,-50.4791,Água Azul do Norte,-5.38075,-49.1327,Marabá
150034,150506,3,-6.79053,-50.4791,Água Azul do Norte,-4.24749,-49.9499,Novo Repartimento
150034,150543,1,-6.79053,-50.4791,Água Azul do Norte,-6.7529,-51.0858,Ourilândia do Norte
150034,150548,3,-6.79053,-50.4791,Água Azul do Norte,-3.83542,-50.6399,Pacajá
150034,150580,1,-6.79053,-50.4791,Água Azul do Norte,-1.93639,-50.8194,Portel
150034,150670,9,-6.79053,-50.4791,Água Azul do Norte,-9.3281,-50.35,Santana do Araguaia
150034,150730,8,-6.79053,-50.4791,Água Azul do Norte,-6.64254,-51.9904,São Félix do Xingu
150034,510140,1,-6.79053,-50.4791,Água Azul do Norte,-10.1723,-59.4568,Aripuanã
150040,110001,1,-1.94623,-54.7384,Alenquer,-11.9283,-61.9953,Alta Floresta D'Oeste
150040,110020,3,-1.94623,-54.7384,Alenquer,-8.76077,-63.8999,Porto Velho
150040,130030,5,-1.94623,-54.7384,Alenquer,-3.58574,-59.1256,Autazes
150040,130040,1,-1.94623,-54.7384,Alenquer,-0.983373,-62.9311,Barcelos
150040,130115,3,-1.94623,-54.7384,Alenquer,-3.314,-59.5557,Careiro da Várzea
150040,130185,7,-1.94623,-54.7384,Alenquer,-3.27479,-60.19,Iranduba
150040,130190,2,-1.94623,-54.7384,Alenquer,-3.13861,-58.4449,Itacoatiara
150040,130250,1,-1.94623,-54.7384,Alenquer,-3.29066,-60.6216,Manacapuru
150040,130260,169,-1.94623,-54.7384,Alenquer,-3.11866,-60.0212,Manaus
150040,130353,13,-1.94623,-54.7384,Alenquer,-2.02981,-60.0234,Presidente Figueiredo
150040,130356,18,-1.94623,-54.7384,Alenquer,-2.7045,-59.6858,Rio Preto da Eva
150040,130380,1,-1.94623,-54.7384,Alenquer,-0.11909,-67.084,São Gabriel da Cachoeira
150040,130420,4,-1.94623,-54.7384,Alenquer,-3.36822,-64.7193,Tefé
150040,140002,19,-1.94623,-54.7384,Alenquer,3.64571,-61.3692,Amajari
150040,140005,2,-1.94623,-54.7384,Alenquer,2.98858,-61.3072,Alto Alegre
150040,140010,23,-1.94623,-54.7384,Alenquer,2.82384,-60.6753,Boa Vista
150040,140020,3,-1.94623,-54.7384,Alenquer,1.82766,-61.1304,Caracaraí
150040,140023,3,-1.94623,-54.7384,Alenquer,0.884203,-59.6959,Caroebe
150040,140030,6,-1.94623,-54.7384,Alenquer,2.43998,-60.9096,Mucajaí
150040,140050,1,-1.94623,-54.7384,Alenquer,0.951659,-59.9133,São João da Baliza
150040,140060,1,-1.94623,-54.7384,Alenquer,1.01019,-60.0419,São Luiz
150040,150040,21564,-1.94623,-54.7384,Alenquer,-1.94623,-54.7384,Alenquer
150040,150050,41,-1.94623,-54.7384,Alenquer,-1.52904,-52.5788,Almeirim
150040,150060,1,-1.94623,-54.7384,Alenquer,-3.20407,-52.21,Altamira
150040,150110,1,-1.94623,-54.7384,Alenquer,-1.90057,-50.1987,Bagre
150040,150140,1,-1.94623,-54.7384,Alenquer,-1.4554,-48.4898,Belém
150040,150180,1,-1.94623,-54.7384,Alenquer,-1.68036,-50.4791,Breves
150040,150285,281,-1.94623,-54.7384,Alenquer,-1.88775,-55.1168,Curuá
150040,150360,126,-1.94623,-54.7384,Alenquer,-4.2667,-55.9926,Itaituba
150040,150375,45,-1.94623,-54.7384,Alenquer,-6.21469,-57.7544,Jacareacanga
150040,150480,51,-1.94623,-54.7384,Alenquer,-1.99768,-54.0724,Monte Alegre
150040,150503,5,-1.94623,-54.7384,Alenquer,-7.14347,-55.3786,Novo Progresso
150040,150510,2,-1.94623,-54.7384,Alenquer,-1.90107,-55.5208,Óbidos
150040,150530,7,-1.94623,-54.7384,Alenquer,-1.75989,-55.8579,Oriximiná
150040,150550,1,-1.94623,-54.7384,Alenquer,-3.00212,-47.3527,Paragominas
150040,150590,1,-1.94623,-54.7384,Alenquer,-1.74691,-52.2361,Porto de Moz
150040,150600,1,-1.94623,-54.7384,Alenquer,-1.798,-53.4779,Prainha
150040,150680,4,-1.94623,-54.7384,Alenquer,-2.43849,-54.6996,Santarém
150040,150770,1,-1.94623,-54.7384,Alenquer,-1.71597,-49.5249,São Sebastião da Boa Vista
150040,160010,1,-1.94623,-54.7384,Alenquer,2.05267,-50.7957,Amapá
150040,160027,4,-1.94623,-54.7384,Alenquer,-0.804911,-52.453,Laranjal do Jari
150040,160030,17,-1.94623,-54.7384,Alenquer,0.034934,-51.0694,Macapá
150040,160050,11,-1.94623,-54.7384,Alenquer,3.84074,-51.8331,Oiapoque
150040,210740,1,-1.94623,-54.7384,Alenquer,-4.13417,-45.1163,Olho d'Água das Cunhãs
150040,316900,1,-1.94623,-54.7384,Alenquer,-21.1774,-43.0127,Tocantins
150040,410305,1,-1.94623,-54.7384,Alenquer,-25.4308,-53.4117,Boa Vista da Aparecida
150040,510810,1,-1.94623,-54.7384,Alenquer,-16.0809,-53.559,Tesouro
150050,110002,1,-1.52904,-52.5788,Almeirim,-9.90571,-63.0325,Ariquemes
150050,110012,1,-1.52904,-52.5788,Almeirim,-10.8777,-61.9322,Ji-Paraná
150050,110140,1,-1.52904,-52.5788,Almeirim,-10.2458,-63.29,Monte Negro
150050,120001,1,-1.52904,-52.5788,Almeirim,-9.82581,-66.8972,Acrelândia
150050,130260,4,-1.52904,-52.5788,Almeirim,-3.11866,-60.0212,Manaus
150050,140005,1,-1.52904,-52.5788,Almeirim,2.98858,-61.3072,Alto Alegre
150050,140010,2,-1.52904,-52.5788,Almeirim,2.82384,-60.6753,Boa Vista
150050,150050,6672,-1.52904,-52.5788,Almeirim,-1.52904,-52.5788,Almeirim
150050,150060,10,-1.52904,-52.5788,Almeirim,-3.20407,-52.21,Altamira
150050,150070,5,-1.52904,-52.5788,Almeirim,-0.996811,-49.9354,Anajás
150050,150140,4,-1.52904,-52.5788,Almeirim,-1.4554,-48.4898,Belém
150050,150180,2,-1.52904,-52.5788,Almeirim,-1.68036,-50.4791,Breves
150050,150250,1,-1.52904,-52.5788,Almeirim,-0.164154,-49.987,Chaves
150050,150310,6,-1.52904,-52.5788,Almeirim,-1.41412,-51.6338,Gurupá
150050,150360,15,-1.52904,-52.5788,Almeirim,-4.2667,-55.9926,Itaituba
150050,150375,2,-1.52904,-52.5788,Almeirim,-6.21469,-57.7544,Jacareacanga
150050,150480,4,-1.52904,-52.5788,Almeirim,-1.99768,-54.0724,Monte Alegre
150050,150510,5,-1.52904,-52.5788,Almeirim,-1.90107,-55.5208,Óbidos
150050,150550,2,-1.52904,-52.5788,Almeirim,-3.00212,-47.3527,Paragominas
150050,150590,78,-1.52904,-52.5788,Almeirim,-1.74691,-52.2361,Porto de Moz
150050,150600,13,-1.52904,-52.5788,Almeirim,-1.798,-53.4779,Prainha
150050,150680,2,-1.52904,-52.5788,Almeirim,-2.43849,-54.6996,Santarém
150050,150790,1,-1.52904,-52.5788,Almeirim,-0.73032,-48.5015,Soure
150050,160005,2,-1.52904,-52.5788,Almeirim,0.901357,-52.0036,Serra do Navio
150050,160015,1,-1.52904,-52.5788,Almeirim,0.777424,-51.9503,Pedra Branca do Amapari
150050,160020,3,-1.52904,-52.5788,Almeirim,2.50475,-50.9512,Calçoene
150050,160023,1,-1.52904,-52.5788,Almeirim,0.857256,-51.1795,Ferreira Gomes
150050,160025,1,-1.52904,-52.5788,Almeirim,0.602185,-50.6996,Itaubal
150050,160027,328,-1.52904,-52.5788,Almeirim,-0.804911,-52.453,Laranjal do Jari
150050,160030,29,-1.52904,-52.5788,Almeirim,0.034934,-51.0694,Macapá
150050,160040,9,-1.52904,-52.5788,Almeirim,-0.11336,-51.2891,Mazagão
150050,160050,28,-1.52904,-52.5788,Almeirim,3.84074,-51.8331,Oiapoque
150050,160053,11,-1.52904,-52.5788,Almeirim,0.71243,-51.4155,Porto Grande
150050,160060,17,-1.52904,-52.5788,Almeirim,-0.045434,-51.1729,Santana
150050,160070,1,-1.52904,-52.5788,Almeirim,1.50652,-50.9087,Tartarugalzinho
150050,160080,23,-1.52904,-52.5788,Almeirim,-0.938,-52.424,Vitória do Jari
150050,172090,1,-1.52904,-52.5788,Almeirim,-12.4026,-46.437,Taguatinga
150050,210490,1,-1.52904,-52.5788,Almeirim,-2.12755,-44.602,Guimarães
150050,210530,1,-1.52904,-52.5788,Almeirim,-5.51847,-47.4777,Imperatriz
150050,314100,1,-1.52904,-52.5788,Almeirim,-15.3944,-42.86,Mato Verde
150060,110012,1,-3.20407,-52.21,Altamira,-10.8777,-61.9322,Ji-Paraná
150060,110013,1,-3.20407,-52.21,Altamira,-9.44363,-61.9818,Machadinho D'Oeste
150060,110020,8,-3.20407,-52.21,Altamira,-8.76077,-63.8999,Porto Velho
150060,130014,2,-3.20407,-52.21,Altamira,-7.19409,-59.896,Apuí
150060,130140,1,-3.20407,-52.21,Altamira,-6.65677,-69.8662,Eirunepé
150060,130240,2,-3.20407,-52.21,Altamira,-7.26413,-64.7948,Lábrea
150060,130260,7,-3.20407,-52.21,Altamira,-3.11866,-60.0212,Manaus
150060,130290,2,-3.20407,-52.21,Altamira,-3.39289,-57.7067,Maués
150060,130340,1,-3.20407,-52.21,Altamira,-2.63741,-56.729,Parintins
150060,130356,1,-3.20407,-52.21,Altamira,-2.7045,-59.6858,Rio Preto da Eva
150060,140002,7,-3.20407,-52.21,Altamira,3.64571,-61.3692,Amajari
150060,140005,4,-3.20407,-52.21,Altamira,2.98858,-61.3072,Alto Alegre
150060,140010,8,-3.20407,-52.21,Altamira,2.82384,-60.6753,Boa Vista
150060,150040,2,-3.20407,-52.21,Altamira,-1.94623,-54.7384,Alenquer
150060,150050,2,-3.20407,-52.21,Altamira,-1.52904,-52.5788,Almeirim
150060,150060,32929,-3.20407,-52.21,Altamira,-3.20407,-52.21,Altamira
150060,150080,3,-3.20407,-52.21,Altamira,-1.36391,-48.3743,Ananindeua
150060,150085,1401,-3.20407,-52.21,Altamira,-3.46985,-51.2003,Anapu
150060,150120,1,-3.20407,-52.21,Altamira,-2.79021,-49.6694,Baião
150060,150140,3,-3.20407,-52.21,Altamira,-1.4554,-48.4898,Belém
150060,150172,594,-3.20407,-52.21,Altamira,-3.29792,-52.534,Brasil Novo
150060,150178,1,-3.20407,-52.21,Altamira,-3.77191,-49.5735,Breu Branco
150060,150180,1,-3.20407,-52.21,Altamira,-1.68036,-50.4791,Breves
150060,150276,1,-3.20407,-52.21,Altamira,-7.81097,-50.7698,Cumaru do Norte
150060,150295,1,-3.20407,-52.21,Altamira,-6.10389,-49.3553,Eldorado do Carajás
150060,150304,2,-3.20407,-52.21,Altamira,-7.55335,-49.7125,Floresta do Araguaia
150060,150310,3,-3.20407,-52.21,Altamira,-1.41412,-51.6338,Gurupá
150060,150360,371,-3.20407,-52.21,Altamira,-4.2667,-55.9926,Itaituba
150060,150370,2,-3.20407,-52.21,Altamira,-5.13272,-49.3358,Itupiranga
150060,150375,20,-3.20407,-52.21,Altamira,-6.21469,-57.7544,Jacareacanga
150060,150380,1,-3.20407,-52.21,Altamira,-4.44617,-49.1153,Jacundá
150060,150420,5,-3.20407,-52.21,Altamira,-5.38075,-49.1327,Marabá
150060,150445,205,-3.20407,-52.21,Altamira,-3.44637,-52.8875,Medicilândia
150060,150480,2,-3.20407,-52.21,Altamira,-1.99768,-54.0724,Monte Alegre
150060,150495,1,-3.20407,-52.21,Altamira,-2.26693,-46.9731,Nova Esperança do Piriá
150060,150503,288,-3.20407,-52.21,Altamira,-7.14347,-55.3786,Novo Progresso
150060,150506,9,-3.20407,-52.21,Altamira,-4.24749,-49.9499,Novo Repartimento
150060,150520,8,-3.20407,-52.21,Altamira,-2.00358,-49.8628,Oeiras do Pará
150060,150548,194,-3.20407,-52.21,Altamira,-3.83542,-50.6399,Pacajá
150060,150550,1,-3.20407,-52.21,Altamira,-3.00212,-47.3527,Paragominas
150060,150565,5,-3.20407,-52.21,Altamira,-3.86813,-54.2124,Placas
150060,150580,48,-3.20407,-52.21,Altamira,-1.93639,-50.8194,Portel
150060,150590,146,-3.20407,-52.21,Altamira,-1.74691,-52.2361,Porto de Moz
150060,150600,1,-3.20407,-52.21,Altamira,-1.798,-53.4779,Prainha
150060,150613,1,-3.20407,-52.21,Altamira,-8.02529,-50.0317,Redenção
150060,150616,1,-3.20407,-52.21,Altamira,-7.31236,-50.0379,Rio Maria
150060,150619,6,-3.20407,-52.21,Altamira,-4.10028,-54.9092,Rurópolis
150060,150680,3,-3.20407,-52.21,Altamira,-2.43849,-54.6996,Santarém
150060,150730,98,-3.20407,-52.21,Altamira,-6.64254,-51.9904,São Félix do Xingu
150060,150770,1,-3.20407,-52.21,Altamira,-1.71597,-49.5249,São Sebastião da Boa Vista
150060,150775,1,-3.20407,-52.21,Altamira,-6.94018,-49.6834,Sapucaia
150060,150780,4688,-3.20407,-52.21,Altamira,-4.31242,-51.5764,Senador José Porfírio
150060,150790,1,-3.20407,-52.21,Altamira,-0.73032,-48.5015,Soure
150060,150795,1,-3.20407,-52.21,Altamira,-2.94584,-48.9489,Tailândia
150060,150805,1,-3.20407,-52.21,Altamira,-4.57347,-55.9429,Trairão
150060,150810,13,-3.20407,-52.21,Altamira,-3.7657,-49.6773,Tucuruí
150060,150815,53,-3.20407,-52.21,Altamira,-3.71519,-53.7396,Uruará
150060,150835,1940,-3.20407,-52.21,Altamira,-2.87922,-52.0088,Vitória do Xingu
150060,160010,10,-3.20407,-52.21,Altamira,2.05267,-50.7957,Amapá
150060,160020,1,-3.20407,-52.21,Altamira,2.50475,-50.9512,Calçoene
150060,160027,2,-3.20407,-52.21,Altamira,-0.804911,-52.453,Laranjal do Jari
150060,160030,25,-3.20407,-52.21,Altamira,0.034934,-51.0694,Macapá
150060,160050,14,-3.20407,-52.21,Altamira,3.84074,-51.8331,Oiapoque
150060,170035,1,-3.20407,-52.21,Altamira,-11.3056,-48.9361,Aliança do Tocantins
150060,170270,1,-3.20407,-52.21,Altamira,-12.7105,-46.4076,Aurora do Tocantins
150060,172020,1,-3.20407,-52.21,Altamira,-5.56305,-47.5743,São Miguel do Tocantins
150060,172100,1,-3.20407,-52.21,Altamira,-10.24,-48.3558,Palmas
150060,210055,1,-3.20407,-52.21,Altamira,-1.67524,-46.0024,Amapá do Maranhão
150060,211130,1,-3.20407,-52.21,Altamira,-2.53874,-44.2825,São Luís
150060,231040,1,-3.20407,-52.21,Altamira,-4.08815,-39.2417,Paramoti
150060,291535,1,-3.20407,-52.21,Altamira,-11.0147,-42.3997,Itaguaçu da Bahia
150060,510100,1,-3.20407,-52.21,Altamira,-15.7291,-51.8341,Araguaiana
150060,510340,3,-3.20407,-52.21,Altamira,-15.601,-56.0974,Cuiabá
150060,510560,2,-3.20407,-52.21,Altamira,-10.1821,-54.9467,Matupá
150060,510642,1,-3.20407,-52.21,Altamira,-10.2262,-54.9794,Peixoto de Azevedo
150060,510675,3,-3.20407,-52.21,Altamira,-15.2219,-59.3435,Pontes e Lacerda
150070,150010,1,-0.996811,-49.9354,Anajás,-1.72183,-48.8788,Abaetetuba
150070,150030,1137,-0.996811,-49.9354,Anajás,-0.154874,-50.3861,Afuá
150070,150070,206258,-0.996811,-49.9354,Anajás,-0.996811,-49.9354,Anajás
150070,150080,1,-0.996811,-49.9354,Anajás,-1.36391,-48.3743,Ananindeua
150070,150090,1,-0.996811,-49.9354,Anajás,-1.05109,-46.6147,Augusto Corrêa
150070,150140,4,-0.996811,-49.9354,Anajás,-1.4554,-48.4898,Belém
150070,150180,2603,-0.996811,-49.9354,Anajás,-1.68036,-50.4791,Breves
150070,150190,2,-0.996811,-49.9354,Anajás,-1.51762,-48.0381,Bujaru
150070,150250,2084,-0.996811,-49.9354,Anajás,-0.164154,-49.987,Chaves
150070,150270,4,-0.996811,-49.9354,Anajás,-8.26136,-49.2689,Conceição do Araguaia
150070,150309,1,-0.996811,-49.9354,Anajás,-3.84338,-49.0974,Goianésia do Pará
150070,150310,1,-0.996811,-49.9354,Anajás,-1.41412,-51.6338,Gurupá
150070,150370,4,-0.996811,-49.9354,Anajás,-5.13272,-49.3358,Itupiranga
150070,150442,1,-0.996811,-49.9354,Anajás,-1.36002,-48.3421,Marituba
150070,150450,5,-0.996811,-49.9354,Anajás,-1.8032,-50.7149,Melgaço
150070,150470,1,-0.996811,-49.9354,Anajás,-1.88993,-48.7668,Moju
150070,150480,2,-0.996811,-49.9354,Anajás,-1.99768,-54.0724,Monte Alegre
150070,150490,1041,-0.996811,-49.9354,Anajás,-1.53936,-49.2224,Muaná
150070,150570,5270,-0.996811,-49.9354,Anajás,-1.39587,-48.8661,Ponta de Pedras
150070,150580,4,-0.996811,-49.9354,Anajás,-1.93639,-50.8194,Portel
150070,150590,1,-0.996811,-49.9354,Anajás,-1.74691,-52.2361,Porto de Moz
150070,150640,1418,-0.996811,-49.9354,Anajás,-0.661019,-49.1771,Santa Cruz do Arari
150070,150670,1,-0.996811,-49.9354,Anajás,-9.3281,-50.35,Santana do Araguaia
150070,150770,80,-0.996811,-49.9354,Anajás,-1.71597,-49.5249,São Sebastião da Boa Vista
150070,160030,6,-0.996811,-49.9354,Anajás,0.034934,-51.0694,Macapá
150080,110002,1,-1.36391,-48.3743,Ananindeua,-9.90571,-63.0325,Ariquemes
150080,110011,1,-1.36391,-48.3743,Ananindeua,-10.4318,-62.4788,Jaru
150080,110020,7,-1.36391,-48.3743,Ananindeua,-8.76077,-63.8999,Porto Velho
150080,120001,1,-1.36391,-48.3743,Ananindeua,-9.82581,-66.8972,Acrelândia
150080,120020,6,-1.36391,-48.3743,Ananindeua,-7.62762,-72.6756,Cruzeiro do Sul
150080,120040,1,-1.36391,-48.3743,Ananindeua,-9.97499,-67.8243,Rio Branco
150080,130008,1,-1.36391,-48.3743,Ananindeua,-3.56697,-61.3963,Anamã
150080,130020,1,-1.36391,-48.3743,Ananindeua,-4.37055,-70.1967,Atalaia do Norte
150080,130110,1,-1.36391,-48.3743,Ananindeua,-3.76803,-60.369,Careiro
150080,130120,1,-1.36391,-48.3743,Ananindeua,-4.09412,-63.1441,Coari
150080,130170,1,-1.36391,-48.3743,Ananindeua,-7.51171,-63.0327,Humaitá
150080,130230,1,-1.36391,-48.3743,Ananindeua,-2.75814,-66.7595,Jutaí
150080,130240,1,-1.36391,-48.3743,Ananindeua,-7.26413,-64.7948,Lábrea
150080,130260,20,-1.36391,-48.3743,Ananindeua,-3.11866,-60.0212,Manaus
150080,130270,2,-1.36391,-48.3743,Ananindeua,-5.80462,-61.2895,Manicoré
150080,130350,2,-1.36391,-48.3743,Ananindeua,-7.71311,-66.992,Pauini
150080,130353,2,-1.36391,-48.3743,Ananindeua,-2.02981,-60.0234,Presidente Figueiredo
150080,130356,1,-1.36391,-48.3743,Ananindeua,-2.7045,-59.6858,Rio Preto da Eva
150080,130380,4,-1.36391,-48.3743,Ananindeua,-0.11909,-67.084,São Gabriel da Cachoeira
150080,130406,5,-1.36391,-48.3743,Ananindeua,-4.2416,-69.9383,Tabatinga
150080,130410,1,-1.36391,-48.3743,Ananindeua,-5.62085,-63.1808,Tapauá
150080,130420,2,-1.36391,-48.3743,Ananindeua,-3.36822,-64.7193,Tefé
150080,140005,1,-1.36391,-48.3743,Ananindeua,2.98858,-61.3072,Alto Alegre
150080,140010,15,-1.36391,-48.3743,Ananindeua,2.82384,-60.6753,Boa Vista
150080,140030,1,-1.36391,-48.3743,Ananindeua,2.43998,-60.9096,Mucajaí
150080,150010,3,-1.36391,-48.3743,Ananindeua,-1.72183,-48.8788,Abaetetuba
150080,150013,1,-1.36391,-48.3743,Ananindeua,-4.95333,-48.3933,Abel Figueiredo
150080,150020,8,-1.36391,-48.3743,Ananindeua,-1.95383,-48.1985,Acará
150080,150030,2,-1.36391,-48.3743,Ananindeua,-0.154874,-50.3861,Afuá
150080,150050,2,-1.36391,-48.3743,Ananindeua,-1.52904,-52.5788,Almeirim
150080,150060,24,-1.36391,-48.3743,Ananindeua,-3.20407,-52.21,Altamira
150080,150070,185,-1.36391,-48.3743,Ananindeua,-0.996811,-49.9354,Anajás
150080,150080,1563,-1.36391,-48.3743,Ananindeua,-1.36391,-48.3743,Ananindeua
150080,150085,13,-1.36391,-48.3743,Ananindeua,-3.46985,-51.2003,Anapu
150080,150090,111,-1.36391,-48.3743,Ananindeua,-1.05109,-46.6147,Augusto Corrêa
150080,150095,20,-1.36391,-48.3743,Ananindeua,-2.14898,-47.5677,Aurora do Pará
150080,150110,56,-1.36391,-48.3743,Ananindeua,-1.90057,-50.1987,Bagre
150080,150120,14,-1.36391,-48.3743,Ananindeua,-2.79021,-49.6694,Baião
150080,150130,4,-1.36391,-48.3743,Ananindeua,-1.51187,-48.6195,Barcarena
150080,150140,121,-1.36391,-48.3743,Ananindeua,-1.4554,-48.4898,Belém
150080,150150,2,-1.36391,-48.3743,Ananindeua,-1.36183,-48.2434,Benevides
150080,150170,55,-1.36391,-48.3743,Ananindeua,-1.06126,-46.7826,Bragança
150080,150178,6,-1.36391,-48.3743,Ananindeua,-3.77191,-49.5735,Breu Branco
150080,150180,69,-1.36391,-48.3743,Ananindeua,-1.68036,-50.4791,Breves
150080,150190,6,-1.36391,-48.3743,Ananindeua,-1.51762,-48.0381,Bujaru
150080,150195,32,-1.36391,-48.3743,Ananindeua,-1.75974,-46.5459,Cachoeira do Piriá
150080,150200,5,-1.36391,-48.3743,Ananindeua,-1.01226,-48.9503,Cachoeira do Arari
150080,150210,109,-1.36391,-48.3743,Ananindeua,-2.24295,-49.4979,Cametá
